type,amount,newbalanceOrig,newbalanceDest,isFraud
0,337207.25,2901903.78,1217785.59,0
1,164487.35,0.0,514925.98,0
3,984267.39,0.0,4385359.9,0
1,69713.7,0.0,69713.7,0
1,593713.76,0.0,3701474.57,0
1,259824.4,0.0,263912.12,0
1,214856.19,0.0,1289453.36,0
0,196219.43,12638153.91,555423.55,0
0,118212.95,8150144.74,34891.6,0
3,510095.65,0.0,1160627.28,0
0,5582.54,4366575.84,314665.17,0
1,55473.87,0.0,746586.96,0
1,353149.6,0.0,368238.82,0
0,212584.44,5781213.46,252394.73,0
3,294211.52,0.0,8777030.89,0
0,165093.46,10472575.93,112843.85,0
0,276111.62,2606304.17,709378.37,0
1,39050.98,0.0,722915.6,0
3,12741.83,160320.17,10238674.49,0
1,115260.21,362977.79,122565.02,0
1,67406.77,0.0,355919.7,0
1,93076.86,0.0,263094.12,0
0,135371.09,12984763.66,1358442.46,0
0,52522.39,2643640.45,1542415.63,0
3,367565.32,0.0,4947209.05,0
0,186284.07,241562.07,329176.71,0
0,88907.3,6066332.81,4225917.46,0
1,299292.27,0.0,5924602.68,0
0,141812.32,401645.32,1026094.7,0
1,103017.43,0.0,2983233.73,0
1,88786.08,35571.92,88786.08,0
1,220953.38,0.0,220953.38,0
1,111272.15,0.0,2256037.22,0
3,410211.16,0.0,1079412.4,0
1,87941.65,0.0,324334.17,0
0,7535.98,86851.98,13290.21,0
0,521626.48,24891292.63,2853888.48,0
1,612306.91,0.0,612306.91,0
0,113261.81,2089016.45,2863655.29,0
1,259496.8,181960.79,579892.06,0
1,617976.38,0.0,13483819.55,0
0,32728.22,524007.33,15242.78,0
1,46849.12,0.0,745752.79,0
1,115770.08,0.0,127249.12,0
0,78703.87,1407914.09,4874922.43,0
3,1297845.2,0.0,1725476.6,0
1,101156.63,0.0,389978.94,0
3,263149.66,0.0,1004849.21,0
1,285965.76,0.0,1444755.04,0
0,221245.79,298424.79,58789.87,0
3,1779555.39,0.0,2146994.63,0
1,54013.53,0.0,2869440.62,0
1,350501.5,0.0,708025.13,0
1,92946.97,113210.03,372229.63,0
1,80027.57,118691.76,363952.63,0
1,308865.36,0.0,572528.32,0
0,82719.55,7232724.38,163729.06,0
1,7199.58,0.0,592909.31,0
3,1288184.03,0.0,9992888.93,0
0,59551.59,6374922.63,122162.41,0
0,243628.38,287387.38,1054444.52,0
1,239490.27,0.0,9050892.11,0
1,18951.15,132985.85,18951.15,0
0,29313.49,130738.49,244617.38,0
3,2091507.79,0.0,6089552.01,0
1,134555.23,0.0,1595495.69,0
1,231879.35,0.0,1061297.9,0
1,96649.41,0.0,1524003.53,0
0,379022.63,379022.63,18317690.57,0
0,91852.83,6274559.5,11927.33,0
1,133010.82,0.0,181143.27,0
0,70265.34,4578062.07,1988532.65,0
0,38701.04,49595.04,138589.28,0
0,276399.94,8204657.85,2203657.98,0
1,152910.28,0.0,50235.27,0
0,306439.36,2412018.84,1377143.08,0
0,198490.73,2671305.16,9515095.68,0
1,156390.84,0.0,1418014.68,0
0,9502.47,13337231.62,186546.12,0
0,56068.49,10819690.14,848477.35,0
1,183411.51,0.0,895970.38,0
0,291088.01,4416113.26,125211.24,0
0,106759.12,608439.26,4857161.54,0
0,50948.0,912125.43,173321.85,0
1,305656.19,0.0,5535174.22,0
1,173916.34,0.0,1109647.55,0
1,50969.07,0.0,1231428.31,0
0,102862.75,359725.75,49281.4,0
3,642925.44,0.0,642925.44,0
0,22465.34,9110436.89,333671.57,0
1,18469.01,0.0,887568.21,0
1,107298.01,0.0,180559.78,0
1,185311.93,0.0,2953930.68,0
0,133230.03,534421.03,283797.29,0
1,360491.12,0.0,360491.12,0
1,215439.75,0.0,215439.75,0
1,46825.6,0.0,707149.5,0
3,18260.02,42031.98,303499.53,0
1,102238.91,0.0,3261265.04,0
0,280573.52,300392.52,1766742.23,0
1,113956.06,0.0,298080.49,0
0,18181.28,1435783.18,119970.81,0
1,91096.73,0.0,1488377.07,0
1,106531.66,0.0,247746.72,0
3,610737.85,0.0,610737.85,0
1,151020.65,0.0,627861.39,0
1,51808.57,0.0,820839.91,0
1,51861.21,842508.92,314551.85,0
1,76316.27,778.73,76316.27,0
3,121083.74,0.0,2492079.83,0
3,458196.54,0.0,935578.12,0
1,147733.72,0.0,147733.72,0
0,29826.43,82943.43,6692.34,0
1,31681.78,0.0,6305168.15,0
1,51340.06,0.0,252875.66,0
0,229378.17,2934088.57,471340.2,0
0,5057.41,6615227.37,389060.52,0
1,673893.6,0.0,3965102.68,0
1,42340.83,17797.17,387122.55,0
1,124717.25,0.0,648609.33,0
1,250876.34,0.0,806924.16,0
1,70451.21,0.0,267222.36,0
1,152322.1,0.0,152322.1,0
3,69226.28,0.0,108473.82,0
0,59340.67,1986013.73,102706.23,0
1,142835.84,0.0,1894295.65,0
0,118711.99,8160282.95,2410237.68,0
0,101789.95,2494407.25,24370.2,0
3,102692.66,0.0,10486160.46,0
1,214037.1,0.0,1175868.3,0
3,568697.7,0.0,5739012.22,0
1,427039.5,0.0,3537935.61,0
0,244064.34,2917454.85,915534.22,0
1,335078.52,0.0,335078.52,0
0,308746.24,425840.24,670471.34,0
1,35593.46,0.0,79523.95,0
0,20639.52,41876.52,146953.69,0
0,184103.29,23531819.84,4513935.93,0
1,98567.65,0.0,806748.43,0
0,151458.98,162949.98,3668873.0,0
0,177130.45,6755734.14,358830.88,0
1,51648.42,0.0,1696038.12,0
0,65687.56,10026541.49,570511.5,0
1,178309.57,0.0,843390.87,0
1,89671.5,0.0,1245177.91,0
0,126828.09,536302.68,189947.18,0
0,172118.47,14572513.37,2997052.72,0
0,57590.12,686426.71,432419.24,0
1,157805.66,0.0,157805.66,0
3,2005348.64,0.0,14801089.53,0
3,323526.06,0.0,1471669.29,0
0,190855.81,191895.81,76009.6,0
1,211461.6,0.0,289816.61,0
1,28979.24,0.0,1585178.46,0
0,158046.7,1574316.5,459115.75,0
1,235648.58,0.0,3994501.62,0
1,198063.0,0.0,478270.47,0
1,44270.95,0.0,288907.94,0
1,80783.27,0.0,2089952.39,0
1,200632.36,0.0,567435.83,0
1,323342.72,0.0,2127097.81,0
1,341943.56,0.0,1105878.51,0
1,420688.0,0.0,420688.0,0
0,98282.51,11438156.51,3882465.54,0
3,3904515.94,0.0,12596935.8,0
0,93016.81,106811.81,120460705.07,0
1,188760.68,0.0,1688062.34,0
1,113757.17,0.0,495786.37,0
0,215333.2,8820163.71,190185.57,0
1,108036.36,0.0,2327252.34,0
1,83804.56,0.0,2702269.92,0
1,89054.36,0.0,89054.36,0
1,514422.41,0.0,1760645.82,0
0,385906.82,2279656.27,1184574.04,0
0,42599.53,6338816.44,277129.25,0
1,260002.15,0.0,443623.2,0
1,5091.26,0.0,210861.61,0
0,277781.13,2829816.58,546952.27,0
3,2244960.06,0.0,5267536.84,0
1,720280.08,0.0,720280.08,0
0,259644.22,6637868.77,345472.38,0
1,5905.83,0.0,1960512.96,0
1,215145.75,0.0,2467466.17,0
1,205948.58,0.0,1617750.19,0
3,253425.74,0.0,681723.61,0
1,38608.6,138881.4,140057.61,0
0,84082.15,109617.15,2078351.94,0
3,3001072.15,0.0,6116874.07,0
1,123576.46,0.0,1761988.36,0
0,199211.43,402709.43,8625639.67,0
1,170429.85,0.0,2729014.15,0
2,446.73,8657.27,1499517.63,0
1,294403.76,0.0,399358.69,0
3,359535.64,0.0,978705.36,0
1,78355.91,26309.09,78355.91,0
1,272735.74,0.0,272735.74,0
1,69799.23,0.0,69799.23,0
3,173739.39,0.0,797041.94,0
3,51380.16,0.0,320791.27,0
1,236357.89,0.0,691607.02,0
1,73360.31,0.0,357986.9,0
1,638434.19,0.0,11964671.96,0
3,380838.81,0.0,4480237.21,0
3,184484.4,0.0,184484.4,0
0,261699.02,2296313.36,1254319.56,0
1,29473.43,0.0,1512160.91,0
1,198636.79,0.0,2290541.61,0
0,517925.53,536230.08,883215.1,0
3,872231.8,0.0,6772072.19,0
0,135520.29,8749359.52,707165.63,0
1,190723.4,0.0,765168.93,0
1,106277.54,0.0,3368852.43,0
0,38400.23,6017335.77,766245.85,0
1,459862.85,0.0,8235280.32,0
1,15664.4,82130.6,1294153.01,0
1,320543.33,0.0,695178.7,0
0,436271.8,456801.8,1366110.45,0
1,90973.5,0.0,320625.41,0
3,852719.6,0.0,4481164.78,0
0,105703.19,127633.19,570390.33,0
1,17977.87,0.0,207766.69,0
1,130914.26,0.0,723319.64,0
3,286148.24,0.0,3400684.78,0
1,95454.77,0.0,979059.59,0
1,142533.52,0.0,1205939.34,0
1,132265.48,0.0,424284.47,0
1,114229.88,0.0,1343805.49,0
3,698177.79,0.0,970670.86,0
0,18158.84,5588678.1,125424.53,0
1,57706.8,140328.2,3806079.57,0
3,2214751.31,0.0,5198877.27,0
3,781580.43,0.0,2646292.81,0
3,574726.93,0.0,2935496.75,0
1,163145.29,0.0,163145.29,0
1,50186.44,0.0,149897.26,0
0,4028.66,17441115.2,25719.07,0
1,214237.39,0.0,21464677.53,0
1,183966.21,0.0,411215.37,0
1,267944.24,0.0,6456177.13,0
1,279616.3,0.0,279616.3,0
1,169079.12,0.0,380337.86,0
1,139077.5,0.0,139077.5,0
1,100278.54,0.0,1403125.51,0
0,49996.45,994610.11,603942.79,0
1,101846.44,0.0,314325.06,0
0,156350.94,1493375.15,388488.36,0
0,72728.96,3691194.48,887319.22,0
0,18312.05,368777.02,1666268.97,0
1,1922.53,0.0,83126.23,0
3,420887.22,0.0,2833006.68,0
0,317877.94,3686605.17,420082.92,0
1,78946.0,0.0,78946.0,0
0,11445.96,1086180.53,230342.93,0
1,256684.58,0.0,4009369.64,0
3,1650.55,0.0,6798.48,0
1,80057.53,0.0,80057.53,0
1,10622.91,0.0,95406.35,0
0,101152.02,1828151.18,2250780.8,0
1,344270.66,0.0,8995942.86,0
3,406889.94,0.0,5757757.5,0
0,93718.18,1080960.55,67936.06,0
3,1210092.27,0.0,3088890.41,0
1,104737.45,0.0,104737.45,0
0,284082.79,1372914.02,91253.35,0
1,411968.51,0.0,939025.17,0
1,376071.38,0.0,467211.01,0
1,246429.82,0.0,3975154.25,0
0,50480.73,1135140.03,1125625.79,0
1,91759.96,0.0,1434723.23,0
1,562103.0,0.0,2389330.92,0
1,264201.36,0.0,1060375.91,0
1,323956.18,0.0,707725.86,0
1,560663.24,0.0,560663.24,0
0,549709.96,1446465.93,3956241.58,0
1,191929.19,0.0,204856.59,0
1,303825.13,0.0,1793671.78,0
1,167751.26,0.0,168994.32,0
0,66402.3,3772477.04,101315.53,0
0,248512.59,256925.59,4045936.92,0
1,171002.63,0.0,1046352.8,0
1,47770.73,0.0,15761022.27,0
1,360431.07,0.0,2957123.0,0
1,305849.51,0.0,546216.86,0
1,76194.06,0.0,503349.01,0
1,13271.59,0.0,119547.4,0
3,270146.04,0.0,3161609.22,0
1,46156.54,0.0,127362.43,0
3,901769.99,0.0,901769.99,0
3,1342032.24,0.0,3241793.59,0
3,610085.83,0.0,505070.28,0
0,549437.48,776985.78,503409.89,0
1,161383.78,0.0,585233.08,0
1,474067.02,0.0,474067.02,0
1,37232.76,23008.24,157559.11,0
1,121264.86,0.0,1306238.23,0
0,314852.77,3349255.52,1426488.47,0
1,124172.0,0.0,734130.85,0
1,201826.32,0.0,201826.32,0
1,243735.93,0.0,1748125.69,0
1,430958.86,0.0,2860289.85,0
1,185208.37,0.0,1015936.68,0
1,460719.21,0.0,1028861.93,0
1,248300.36,0.0,2613375.92,0
0,45343.77,5564856.3,18752.13,0
1,66327.58,161917.29,1627688.38,0
1,252875.99,131749.97,997488.5,0
0,72709.85,4662497.3,60318.31,0
1,195551.06,0.0,965837.66,0
3,129372.4,0.0,2755312.69,0
0,408800.09,1257143.99,1312441.05,0
1,155315.31,0.0,183719.76,0
0,197255.79,19426847.44,444411.15,0
0,307615.27,5445787.61,8336921.27,0
1,192086.48,0.0,887208.27,0
3,342781.44,0.0,4472026.62,0
1,228870.07,0.0,488779.4,0
0,132176.23,5253811.75,5358467.13,0
1,87899.89,0.0,809027.7,0
1,144294.74,71779.67,682925.08,0
0,165152.41,958207.17,6383750.85,0
1,57541.51,106070.44,1100200.46,0
0,220655.72,1043659.63,2085275.1,0
0,194150.8,8346408.45,84000.82,0
1,80517.67,0.0,686497.25,0
1,234285.73,0.0,7175366.39,0
1,203534.68,0.0,207475.34,0
1,76858.11,0.0,809773.44,0
1,211040.42,0.0,1133566.57,0
1,114076.38,0.0,326606.89,0
3,31755.6,0.0,145820.21,0
1,246733.8,0.0,266109.39,0
0,111612.88,1517132.89,63875.88,0
3,313710.24,0.0,1311721.8,0
0,201806.68,6309735.93,334200.04,0
1,47635.42,0.0,47635.42,0
0,163684.32,5305306.98,180503.6,0
0,17260.74,17260.74,628732.8,0
0,94805.96,4409964.41,689470.85,0
1,245131.1,0.0,490405.36,0
1,298369.78,0.0,1445673.32,0
1,192288.49,0.0,1143296.89,0
1,62704.42,88784.58,65770.85,0
1,225512.49,0.0,225512.49,0
1,55642.74,0.0,330530.42,0
3,291596.57,0.0,699297.67,0
1,205739.84,0.0,2100889.27,0
0,180723.63,4939243.08,1079172.31,0
0,9312.63,146486.63,3332.11,0
1,448146.43,0.0,448146.43,0
1,80426.97,0.0,859922.64,0
1,75568.97,80077.03,75568.97,0
1,252957.43,818893.12,1465277.43,0
1,28753.32,22781.68,1353669.45,0
0,36557.36,3375386.38,53969.32,0
1,454270.19,0.0,470073.45,0
1,146284.19,0.0,1598690.24,0
0,155775.25,1488317.33,438779.86,0
0,228013.04,5447234.15,1709291.98,0
1,152883.02,0.0,2647743.55,0
0,243896.38,8628753.72,157830.26,0
1,270440.87,0.0,641252.49,0
3,246046.33,0.0,2751850.93,0
1,948.25,0.0,99914.29,0
0,430388.87,2158560.23,99907.53,0
0,223538.11,12883372.73,2536831.95,0
1,138512.89,0.0,602990.79,0
0,128830.62,153338.62,374552.33,0
1,221336.59,0.0,880360.95,0
3,269997.7,0.0,1489097.73,0
0,446400.9,7389204.38,1670649.11,0
1,12022.61,30371.52,61010.46,0
1,62923.2,0.0,2120518.21,0
0,96095.54,11001467.85,34829.73,0
1,56082.59,0.0,351502.09,0
3,1194933.23,0.0,3236044.34,0
0,111298.54,170917.54,5324567.66,0
0,18405.62,5135418.38,1458801.33,0
1,87779.01,0.0,707381.76,0
0,53507.7,20933708.5,8278157.1,0
1,99351.55,0.0,407726.01,0
1,122242.46,0.0,853691.45,0
1,127367.04,0.0,1485996.45,0
1,28705.4,0.0,83328.15,0
0,258476.99,267492.99,1155583.7,0
3,1172658.54,0.0,3673545.02,0
0,25598.66,1037936.33,558820.56,0
0,341218.62,6649045.16,3838635.01,0
1,47503.18,0.0,4389479.85,0
1,259203.13,0.0,5584987.06,0
1,84921.83,61602.17,976400.52,0
3,1218950.25,0.0,4287301.95,0
1,152786.22,0.0,908236.23,0
1,183726.32,0.0,69993.1,0
0,600691.01,643604.01,703399.24,0
1,178511.37,0.0,203594.06,0
1,61295.42,0.0,2114348.35,0
1,207731.53,0.0,2879423.82,0
1,65265.62,0.0,517971.2,0
0,145236.6,2812380.1,974647.52,0
1,52277.22,0.0,1476554.59,0
3,299793.53,0.0,388172.07,0
3,1574491.54,0.0,3932755.89,0
0,59465.59,22816955.7,277328.37,0
1,373784.23,0.0,754410.27,0
1,137217.83,0.0,11100622.5,0
0,103845.75,21690745.31,10907.69,0
0,16357.69,91603.69,2297272.74,0
0,156756.95,4983783.54,418283.79,0
1,310166.35,0.0,310166.35,0
1,336009.43,0.0,805688.08,0
1,452219.84,0.0,801220.43,0
1,211839.7,0.0,762426.04,0
1,493379.86,0.0,1859893.55,0
3,30053.28,0.0,82127.03,0
1,58074.77,0.0,58074.77,0
1,185245.89,0.0,958133.32,0
0,95901.44,414847.44,5353087.17,0
1,158402.87,0.0,892977.95,0
1,171233.46,0.0,1572134.18,0
0,123372.39,7946672.58,576971.31,0
1,307601.68,0.0,833938.89,0
1,140412.74,0.0,2622205.2,0
0,86542.5,8986075.35,82305.28,0
0,390098.39,785149.18,6205310.81,0
1,72270.63,0.0,5536218.01,0
1,202074.79,0.0,921739.93,0
1,210498.06,0.0,940039.11,0
3,197614.74,0.0,1009969.22,0
1,557696.54,0.0,2190655.17,0
3,230141.8,0.0,1248790.87,0
1,31638.51,0.0,404454.16,0
0,277345.84,2745421.33,1289188.77,0
0,136108.14,8234991.11,2980859.25,0
0,14220.99,26331955.03,2640.72,0
1,56106.27,0.0,311170.63,0
1,262333.75,0.0,6144621.77,0
1,153034.77,0.0,153034.77,0
0,37119.35,6083136.29,45441.07,0
1,48010.28,0.0,978802.76,0
1,413519.63,0.0,1070882.88,0
0,93025.0,2787659.86,549677.65,0
2,513.13,0.0,340349.25,0
0,170667.74,181745.74,3745491.88,0
1,142358.52,0.0,912832.41,0
1,48408.84,0.0,563737.65,0
1,97584.69,0.0,255726.05,0
0,204832.27,204983.27,3034031.89,0
0,95946.38,107754.38,5061679.45,0
1,209387.2,0.0,2869280.25,0
1,342433.13,0.0,1547831.67,0
1,14400.55,45503.45,14400.55,0
3,331556.48,0.0,848628.46,0
0,328640.69,344241.69,341732.72,0
1,453062.79,0.0,1025101.86,0
0,90853.86,6800553.18,71071.43,0
1,61340.18,0.0,762547.92,0
1,122024.5,0.0,4840941.86,0
1,15015.63,166928.37,15015.63,0
0,116306.78,116462.78,1008334.56,0
2,2591.18,39695.82,315117.77,0
1,79018.66,291533.34,79018.66,0
1,266640.77,0.0,266640.77,0
1,41652.95,313976.05,354895.32,0
0,191172.81,1849096.92,151945.26,0
1,459571.6,0.0,2092635.52,0
1,137613.35,0.0,2000336.51,0
1,107490.77,0.0,7228368.09,0
1,85731.39,0.0,522746.58,0
1,248208.13,0.0,2093676.88,0
1,163540.42,0.0,1620912.43,0
1,64468.09,0.0,2637295.4,0
1,179927.07,0.0,179927.07,0
1,165375.15,0.0,511545.31,0
1,34172.73,213316.44,845934.26,0
0,85188.61,6329268.36,31241.21,0
1,389118.06,0.0,1838215.9,0
1,301561.59,0.0,963122.29,0
3,799220.61,0.0,5332712.96,0
1,152708.2,0.0,8987.32,0
0,117383.6,1411758.57,751656.41,0
0,166615.46,17115925.58,2787844.66,0
1,45520.35,18557.99,1963016.7,0
1,79652.29,0.0,1331579.13,0
1,90774.33,150625.92,1362350.25,0
1,315091.77,0.0,1146917.51,0
1,12531.44,0.0,44719.44,0
1,241125.85,0.0,8582860.7,0
1,42959.81,57397.19,665108.86,0
1,601798.32,0.0,2359504.82,0
1,101053.44,0.0,101053.44,0
3,469056.37,0.0,1162557.23,0
1,178906.9,0.0,2285583.06,0
1,94299.39,0.0,689408.62,0
3,762417.08,0.0,3004614.99,0
1,65458.97,0.0,188143.36,0
1,72933.22,0.0,10552625.0,0
1,333065.92,0.0,2055806.31,0
1,193880.07,0.0,194012.44,0
0,107707.57,1590495.26,122767.47,0
3,821284.85,0.0,1829268.86,0
0,5075.15,3600200.44,264606.71,0
0,26366.3,15103249.36,334143.5,0
1,3022.44,33169.56,169187.23,0
1,110837.29,0.0,729656.98,0
1,33549.45,0.0,182199.22,0
1,214366.6,0.0,214366.6,0
3,863554.06,0.0,7204844.37,0
1,424424.82,0.0,2153781.87,0
1,98016.15,0.0,2105176.91,0
1,13518.05,37650.95,1383151.19,0
0,312953.44,7662910.79,1697188.33,0
3,772521.77,0.0,1820691.22,0
1,74986.6,0.0,313297.59,0
0,184700.5,2190946.02,409794.59,0
0,300702.31,1537481.88,2409470.04,0
1,158172.51,0.0,167438.31,0
1,278862.43,0.0,795542.66,0
3,744312.72,0.0,1395767.33,0
1,349000.31,0.0,798825.7,0
1,15816.25,0.0,663461.58,0
1,243947.26,0.0,943728.59,0
1,123799.55,0.0,561943.1,0
0,355848.7,9052310.08,744247.8,0
3,786908.86,0.0,24785235.87,0
0,102194.51,6351609.37,84202.88,0
1,31264.92,0.0,2137507.63,0
1,109267.87,0.0,230375.72,0
0,118064.23,7197719.01,388622.56,0
1,8327.88,23883.12,485358.36,0
1,148952.65,0.0,1697389.62,0
3,334930.06,0.0,932487.45,0
1,12018.06,155895.94,534279.58,0
1,120425.08,0.0,4467739.94,0
1,26925.21,0.0,1470311.8,0
1,70711.0,0.0,4288950.97,0
1,10297.7,0.0,100800.64,0
1,153568.26,0.0,4412580.47,0
1,276881.87,0.0,276881.87,0
1,199180.91,0.0,862688.44,0
3,17952.66,24152.34,873072.21,0
0,143221.73,154031.73,27542.97,0
3,254853.52,0.0,7771230.88,0
1,124661.5,0.0,124661.5,0
0,272841.25,6920854.11,264741.35,0
1,509289.83,0.0,1345503.09,0
0,111657.57,9456015.48,137289.76,0
1,85164.17,0.0,1256667.19,0
1,99787.91,52977.09,99787.91,0
1,216636.49,0.0,501841.71,0
0,369153.49,1774948.48,183276.69,0
0,88982.45,221460.85,526326.63,0
1,141301.36,0.0,4615343.34,0
3,297935.84,0.0,357562.84,0
1,81840.1,0.0,2163129.46,0
0,104429.72,1559628.39,144429.52,0
3,140747.32,0.0,297109.62,0
3,541541.44,0.0,541541.44,0
1,68253.35,0.0,358862.17,0
0,78512.1,2363912.09,2320279.92,0
1,303060.68,0.0,328370.5,0
1,255618.02,0.0,283688.4,0
3,1828061.07,0.0,50134382.53,0
1,92976.94,0.0,734333.45,0
1,131364.28,103234.72,361721.34,0
0,53126.2,3535614.7,218367.33,0
1,54918.48,0.0,243176.43,0
0,118712.23,134949.23,229112.46,0
1,201772.96,0.0,201772.96,0
1,181314.75,0.0,181314.75,0
1,418204.93,0.0,438257.93,0
0,163854.01,11164603.48,20405.68,0
1,232123.52,0.0,1618633.35,0
1,29513.66,0.0,2139632.8,0
0,195190.15,8807096.77,775277.49,0
1,151641.73,205331.27,375684.95,0
1,113853.47,0.0,4012164.51,0
1,444243.15,0.0,4100227.68,0
1,113238.43,0.0,269780.31,0
0,201688.22,6179492.95,2246622.87,0
1,474733.35,0.0,474733.35,0
1,223534.9,0.0,544827.1,0
1,108493.42,22237.58,130449.18,0
0,188980.06,3270044.92,63699.01,0
0,55303.57,117350.57,140993.53,0
1,51331.43,0.0,492017.55,0
1,88207.58,0.0,306283.7,0
1,42273.57,5453.43,42273.57,0
1,679399.56,0.0,2084019.72,0
1,88796.11,0.0,229106.56,0
0,34450.87,4125524.03,201139.54,0
1,31540.51,0.0,1924934.01,0
0,70499.99,15260946.53,71211.86,0
0,467.34,8235672.07,78369.36,0
1,200000.11,0.0,1665081.03,0
1,214283.39,0.0,556758.01,0
0,56863.11,6313420.5,308323.92,0
3,41190.54,0.0,148985.19,0
1,129097.36,0.0,1931648.97,0
1,48935.02,0.0,2567868.75,0
1,46438.42,0.0,207955.71,0
1,125311.32,0.0,981920.51,0
1,307456.72,0.0,307456.72,0
1,62972.67,6391.33,646573.13,0
1,401895.65,0.0,1793063.14,0
1,280245.84,0.0,1183602.53,0
0,328386.87,1576760.96,600336.65,0
1,386344.35,0.0,2205942.21,0
3,697603.8,0.0,891226.32,0
1,94946.99,0.0,921020.62,0
1,211341.03,0.0,402784.32,0
3,1153075.12,0.0,3639825.96,0
1,313025.14,0.0,460518.95,0
0,71200.21,8699707.04,1108813.27,0
1,16875.97,98739.03,1056694.3,0
1,84820.21,0.0,539213.43,0
0,249348.76,3023164.37,2998911.13,0
1,32546.29,54528.71,288672.42,0
0,261057.51,281528.51,84046.1,0
0,257676.14,16828832.62,1835027.13,0
1,157175.57,0.0,157175.57,0
0,14188.58,1265268.85,115157.28,0
1,130221.46,0.0,930700.3,0
3,767217.68,0.0,1114114.66,0
1,308431.14,0.0,416257.05,0
1,468811.96,0.0,2311643.29,0
1,80015.4,123554.6,395916.55,0
1,78894.17,0.0,664096.68,0
1,149187.66,0.0,389189.96,0
0,352326.11,4190898.73,1688.96,0
1,15109.06,189177.94,15109.06,0
0,39452.55,4853109.39,139772.76,0
1,177566.17,0.0,684626.81,0
1,67400.72,0.0,1556575.86,0
1,120139.98,0.0,1352345.09,0
1,415520.47,0.0,771175.57,0
1,202783.48,0.0,447501.11,0
1,26224.69,0.0,26224.69,0
0,254290.96,2089459.37,1281687.46,0
0,265663.89,1870590.77,1604419.21,0
1,122150.4,0.0,1409939.8,0
3,150095.9,0.0,803558.93,0
3,467189.03,0.0,1147971.88,0
1,134406.01,0.0,6256898.95,0
1,89227.55,0.0,94293.55,0
0,359865.66,898977.61,1332244.07,0
1,18189.26,78892.74,150582.45,0
1,180983.87,0.0,1172421.24,0
0,243620.37,533047.33,829263.71,0
3,215740.95,0.0,847304.29,0
0,291596.69,479108.69,1996726.79,0
0,197865.25,5619887.35,3656671.17,0
1,64003.24,0.0,371440.94,0
0,53184.98,5655607.97,674678.24,0
1,293497.78,0.0,3128405.44,0
1,462.3,0.0,269161.05,0
1,471818.27,0.0,1057416.87,0
0,355364.52,7062492.5,265443.44,0
0,216803.03,2607160.84,34172.04,0
0,372019.58,2300434.53,83522.39,0
3,331164.34,0.0,528017.83,0
1,208901.57,0.0,668676.59,0
1,9740.28,5729.41,93894.19,0
0,199571.64,8784719.5,583749.02,0
1,243163.89,0.0,1698493.66,0
1,2671.75,12524.25,437813.64,0
0,103093.83,7936032.17,2753788.87,0
1,145848.03,0.0,2348421.58,0
0,221280.6,231398.6,2806194.92,0
0,141895.07,151893.07,552997.37,0
1,69422.49,0.0,4719741.92,0
0,123019.5,4751921.13,1216683.86,0
0,309211.44,4810247.76,100687.83,0
3,1457466.72,0.0,3386996.21,0
1,52008.33,61121.67,950335.9,0
1,431441.54,0.0,709254.21,0
1,123833.45,0.0,265589.45,0
1,156437.22,0.0,375167.22,0
0,88713.34,2215240.01,613568.39,0
0,232245.86,2149087.2,4718442.1,0
0,22692.68,23141.68,80814.62,0
0,137360.58,4518254.18,1356589.82,0
1,74962.73,0.0,1867538.37,0
0,10354.54,18413.54,16381.41,0
1,188819.04,0.0,955865.87,0
1,152496.05,0.0,407946.22,0
3,630986.85,0.0,2137268.7,0
1,240176.21,0.0,1561083.86,0
0,369868.19,4830247.0,1300632.14,0
1,134854.25,0.0,4580994.63,0
1,133976.06,0.0,164942.62,0
0,80274.73,18755846.01,421251.14,0
1,105342.34,0.0,384078.67,0
1,250380.82,0.0,916454.25,0
3,2270169.1,0.0,5715360.86,0
1,34368.13,0.0,5130330.23,0
1,198171.13,0.0,11480003.92,0
0,131426.25,5027942.02,75332.03,0
1,269405.58,0.0,1087500.51,0
1,247994.84,0.0,5993475.85,0
1,111901.79,0.0,111901.79,0
3,284116.8,0.0,2382510.6,0
1,317713.1,0.0,1829484.88,0
1,38887.38,0.0,38887.38,0
1,88790.6,0.0,269155.56,0
1,279418.75,0.0,877024.18,0
1,298481.12,0.0,482956.28,0
1,170288.36,0.0,476170.52,0
0,91062.95,1089366.02,1535466.02,0
1,104691.32,259404.65,426016.17,0
